id,date,tweets,Emotions
4.543876396351816e+17,2014-04-10,H5N1 bird flu is deadly though luckily not very contagious But that could change with just 5 DNA mutations,"2, , 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 6, 6"
4.543306806722765e+17,2014-04-10,What do stroke diabetes Parkinson s amp liver cancer have in common All are less likely when u drink coffee,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 6, 6"
4.543047970183127e+17,2014-04-10,You knew it had to be true coffee IS a health food Latest research suggests it reduces risk of liver cancer,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6"
4.540146656860078e+17,2014-04-09,Procrastination is the flip side of acting impulsively a study of twins suggests Here s why,"3, , 3, 3, 3, 3, 3, 3, 3, 3"
4.539795084762153e+17,2014-04-09,This ancient shrimp like animal has the oldest circulatory system known to science via,"3, , 3, 3, 3, 3, 3, 4"
4.539713697397023e+17,2014-04-09,Glucosamine may not do much for joints but could it extend your life New research in says it might,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
4.5397087647697306e+17,2014-04-09,RT Teen pregnancy prevention must focus on evidence based approaches to delay sexual activity amp use of effec,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 5, 3, 4, 4"
4.5360518303842304e+17,2014-04-08,The good news 90 of teen girls get sex education The bad news 83 get it AFTER they ve started having sex,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5"
4.535579797791826e+17,2014-04-08,In these paralyzed patients electrodes stand in for the brain and send signals to the legs to get them to move,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 4, 4"
4.5333096656902554e+17,2014-04-08,Does laziness make people fat New research from suggests it s the other way around via,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4"
4.533213773960438e+17,2014-04-08,Poverty is hazardous to a child s health even at the cellular level explains,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6, 4, 4, 5, 6"
4.5330604256763085e+17,2014-04-07,12 900 Medical costs over a lifetime for those who become obese as adults,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
4.533037411446456e+17,2014-04-07,19 000 The lifetime medical cost of childhood obesity per child via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 6"
4.532033367630152e+17,2014-04-07,RT Computer glitches hamper healthcare delivery to California s poor,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
4.5280853447307264e+17,2014-04-06,How Gregorian chants helped me find my running rhythm LATFit,"2, , 3, 3, 3, 6"
4.52096810342187e+17,2014-04-04,From oxytocin to oxycontin check out our recap of the week s news subscribe here,"3, , 3, 3, 3, 3, 3, 3, 3, 4"
4.514877569850409e+17,2014-04-02,To fight flab it helps to wake up early and get outside study links morning light and low BMI,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6"
4.51483171369259e+17,2014-04-02,Most women diagnosed with breast cancer will be cured regardless of whether the cancer was found by a mammogram,"1, , 1, 3, 4, 3, 3, 3, 3, 3, 3, 4, 6"
4.514504133223588e+17,2014-04-02,Mammograms save lives but they re not all they re cracked up to be doctors write in current,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4"
4.514354415696937e+17,2014-04-02,If you ve been eating 5 servings of fruits amp vegetables day and even if you haven t it s time to up your game,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
4.514013212212142e+17,2014-04-02,New nutrition advice Eat 5 a day of fruits and vegetables THEN eat 2 more servings of veggies via,"3, , 3, 3, 3, 3, 3, 3, 4"
4.5111569198769766e+17,2014-04-01,MT hospitals to serve meat raised w o antibiotics in fight against superbugs,"1, , 1, 6, 2, 2, 6, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 4"
4.510649238720389e+17,2014-04-01,Three years of data back up initial results showing that surgery trumps meds for controlling type 2 diabetes,"2, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
4.507520118318899e+17,2014-03-31,Smoke free laws gt fewer kids admitted to the hospital for asthma amp other ailments via,"1, , 6, 3, 3, 3, 3, 3, 3, 5, 3, 3, 4, 4, 4"
4.5074819575762125e+17,2014-03-31,Are humans wired to lie In some situations the answer seems to be yes thanks to the love hormone,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 4"
4.507386410953728e+17,2014-03-31,Are anti smoking laws worth it YES especially for kids study says via,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3"
4.507119612324782e+17,2014-03-31,Ready for a serious workout Try these suggestions from Roy Wallack,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 5, 4"
4.5069977786988954e+17,2014-03-31,Do you get migraines I do and learned a lot from Lily Dayton,"3, , 3, 3, 3, 3, 3, 3, 3, 5, 3, 5"
4.506601946124411e+17,2014-03-31,MT Obamacare signups end but many incl undoc still lack coverage LA County to ponder problem,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 6"
4.5065093854685594e+17,2014-03-31,MT Obamacare stories today me,"3, , 3, 3"
4.50272603564159e+17,2014-03-30,Air squats are tops for working our your bottom says LATFit,"3, , 3, 3, 3, 3, 3, 3"
4.4957799232362496e+17,2014-03-28,Review the week in health medicine science with the newsletter To subscribe,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 6"
4.493515016188723e+17,2014-03-28,Keep in mind estimates are not based on actual examinations of kids Nice reminder from,"3, , 3, 3, 3, 3, 3, 3, 3, 5, 3, 5, 3, 4"
4.4931696663832166e+17,2014-03-27,Forget 1 in 88 now estimates 1 in 68 US kids has an autism spectrum disorder as of 2010,"2, , 3, 3, 3, 3, 3, 6"
4.4931464850520474e+17,2014-03-27,Study of brain tissue with missing layers adds to evidence that autism begins in the womb,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4"
4.486229628420424e+17,2014-03-26,Women have greater exposure to air pollution but more men die from it b c they have worse health to start with,"1, , 2, 6, 2, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 5"
4.48610788916609e+17,2014-03-26,One in 8 deaths in 2012 was due in part to exposure to air pollution says That s about 7 million deaths,"2, , 2, 4, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4"
4.485362008577884e+17,2014-03-25,If you need a valium before a minor medical procedure you might consider video glasses instead via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 6, 6"
4.4850678677426586e+17,2014-03-25,How good is properdin 90 of mice who got it weren t sickened by meningococcus 100 of untreated mice died,"3, , 3, 3, 3, 3, 3, 3, 4, 5"
4.485055505702789e+17,2014-03-25,What will keep us healthy after antibiotics lose their punch Here s a contender Properdin,"1, , 1, 3, 4, 1, 2, 6, 2, 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4"
4.484935396480819e+17,2014-03-25,New guidelines for neurologists treating patients with MS endorse medical marijuana in pill form,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 6"
4.482364829194199e+17,2014-03-24,Survey by researchers finds no link between e cigarette use amp odds of quitting regular cigarettes,"1, , 2, 6, 1, 2, 6, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
4.482313759558369e+17,2014-03-24,Stress as birth control New research nails down link between stress and trouble getting pregnant,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6, 6"
4.482166093507584e+17,2014-03-24,Engineers turn the tables on e coli and put the bacteria to work building tiny machines for people,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
4.48123400679338e+17,2014-03-24,The shopping workout MRT shopping LATfit,"3, , 3, 3"
4.4798117600823296e+17,2014-03-24,Life with breastcancer from Not easy,"3, , 3, 3, 3, 3, 3, 5, 6"
4.471913301719204e+17,2014-03-22,Ray Romano on from writer s perspective,"3, , 5, 3, 3, 4"
4.47178468137386e+17,2014-03-22,Jason Katims from talks about Asperger s character,"3, , 3, 3, 5, 3, 3, 3, 3"
4.471442753113293e+17,2014-03-21,From how Jason Katims keeps it real on the show,"3, , 3, 3, 3, 3, 3, 5"
4.467057752271872e+17,2014-03-20,What makes dark chocolate so healthy Chemists say they ve solved the bittersweet mystery,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5"
4.4640463703456154e+17,2014-03-19,American moms still have a lot to learn about how to avoid childhood obesity via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5"
4.4634906282951066e+17,2014-03-19,Fried food is bad for everyone but depending on your genes it can be even worse company via,"1, , 2, 6, 1, 6, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
4.463363275174871e+17,2014-03-19,Confection conundrum solved Chemists study poop and figure out exactly why dark chocolate is good for us,"2, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5"
4.446095492288471e+17,2014-03-14,It s blood test week The latest One that might diagnose a concussion via,"3, , 3, 3, 4, 4, 5, 6"
4.44519414369878e+17,2014-03-14,Want to get caught up on your health medicine news Check out our newsletter To subscribe,"1, , 6, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6"
4.4422645247379046e+17,2014-03-13,Pilot study fails to support the trendy idea that raw milk fights lactose intolerance via,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 4, 4"
4.442177033192284e+17,2014-03-13,People with activated IRX3 gene more likely to be obese have diabetes Someday a drug might be able to turn it off,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5"
4.442070296544092e+17,2014-03-13,2 alleged drunk driving deaths at SXSW14 are small part of annual alcohol toll U S total is 88 000 deaths yr,"3, , 3, 3, 3, 3, 3, 4, 4, 4"
4.441998992117596e+17,2014-03-13,Move over FTO Scientists now say they ve found the REAL fat gene and it s IRX3 via,"3, , 3, 3, 3, 3, 4"
4.438779535551693e+17,2014-03-12,Flu researchers played key mentoring role for science fair winner Eric Chen,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
4.43868995088044e+17,2014-03-12,Can be used to create an epidemic of wellbeing H Fowler thinks so Here s why,"3, , 3, 3, 3, 3, 5, 6"
4.438639154587525e+17,2014-03-12,Does Facebook control your mood Researchers study social network s emotional spillover,"1, , 2, 6, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 6"
4.438632143514788e+17,2014-03-12,Why not fight flu by blocking an enzyme the virus needs to spread 17 year old s idea wins science fair,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 6, 6"
4.438009852497756e+17,2014-03-12,Gulf War illness is so complicated had to give it two definitions explains why,"2, , 3, 3, 3, 3, 4, 4, 4, 4"
4.435470282837238e+17,2014-03-12,Obesity is a risk factor for breast colon pancreatic and esophageal cancers Now ovarian cancer joins the list,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 6"
4.435425276151972e+17,2014-03-12,Charges of plagiarism duplicate photos and fuzzy lab technique prompt call to withdraw studies on STAP stem cells,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
4.435375459564339e+17,2014-03-12,Obesity is responsible for more than 1 000 cases of ovarian cancer each year Research is from,"3, , 3, 3, 3, 3, 3, 3, 3, 5, 3, 6"
4.43532812575318e+17,2014-03-11,Got migraines FDA approves first medical device designed to make them end sooner via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 4, 6"
4.431845505467679e+17,2014-03-11,Among kids who were bullied victims of cyberbullies were most likely to contemplate suicide,"1, , 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5"
4.431763088904356e+17,2014-03-11,Blood test to predict Alzheimer s disease could be on the market in 2 years via,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
4.431740709020713e+17,2014-03-10,Bullies ARE dangerous study shows significant increase in suicidal thoughts attempts among victims,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 6, 6"
4.431444850576056e+17,2014-03-10,MT Hepatitis C patients excited about new drugs but steep price tags may impact access,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
4.4309388592205824e+17,2014-03-10,Parents absorbed by their smart phones react harshly to kids who are vying for attention via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 5"
4.424145500766495e+17,2014-03-08,Think that one hour change is nothing Think again daylightsavings can cost you,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
4.421175346289992e+17,2014-03-08,Hey L A Marathoners don t forget to change the clocks daylightsaving LAMarathon RunLA LATFit,"3, , 3, 3, 3, 3, 3, 4, 6"
4.4208989581398016e+17,2014-03-08,Do you get our weekly Health amp Science e newsletter Preview it here then sign up here,"3, , 3, 3, 3, 3, 3, 3, 3"
4.415828073125151e+17,2014-03-06,Girls who play with Doctor Barbie Astronaut Barbie etc come to see their career choices as limited study shows,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5"
4.4157806446484685e+17,2014-03-06,Sugar lovers The right amt is not very much Thanks and,"3, , 3, 3, 3, 3, 3, 3, 4"
4.414492973267886e+17,2014-03-06,Baby born with HIV started treatment 4 hrs after birth and cleared the virus in 6 days She may be cured,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 5, 6"
4.414438872244552e+17,2014-03-06,Mrs Potato Head makes little girls believe they can do anything boys can do Fascinating study,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
4.413676492900516e+17,2014-03-06,One cup of apple juice or one Yoplait yogurt takes up total daily allotment of sugar per new guidelines,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
4.413505721812951e+17,2014-03-05,The says we should limit sugar intake to 5 of daily calories That s only 6 teaspoons day folks,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
4.413470663681188e+17,2014-03-05,Study in shows clear benefit of surgery for prostate cancer 44 reduced risk of death vs watchful waiting,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 5, 6"
4.412832930411643e+17,2014-03-05,Study of CA casinos links the income they provide with reduced rates of childhood obesity among Native Am kids,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
4.41279649671553e+17,2014-03-05,Timothy Leary would have been proud Small clinical study verifies that LSD works as an anti anxiety medication,"1, , 1, 2, 6, 2, 3, 3, 3, 3, 4, 4, 6, 6"
4.412676164063109e+17,2014-03-05,Casinos are good for losing more than just cash current study shows via,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
4.412593130475602e+17,2014-03-05,New study identifies promising drug for fighting the anxiety that accompanies a serious illnesses LSD,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 6"
4.410077981433078e+17,2014-03-05,Doctors led by and advise against home births But data show they re on the rise,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 5"
4.40985954342273e+17,2014-03-04,Between the ages of 50 and 65 a diet with gt 20 of calories from protein is as bad for your health as smoking,"1, , 2, 6, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 4"
4.409801570465915e+17,2014-03-04,Home births are on the rise in the U S and 89 of the growth comes from white mothers via,"1, , 1, 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5"
4.4067054374722355e+17,2014-03-04,The fewer food crops humans eat the more vulnerable we become to obesity heart disease amp diabetes study says,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4"
4.4066173510486426e+17,2014-03-04,More Americans with chronic hepatitis C are dying of the disease says in report,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
4.40633149505409e+17,2014-03-03,Global warming may revive all kinds of viruses we thought were dead Turns out this giant virus was merely dormant,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 6"
4.406287613281116e+17,2014-03-03,Humans eat more calories protein and fat now than 50 years ago but we eat fewer types of crops data show,"1, , 2, 6, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
4.406264586552156e+17,2014-03-03,Report from says prevalence of chronic hepatitis C is falling but the reason is more deaths,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 4"
4.388807414440264e+17,2014-02-27,DNA screening tests like these are changing prenatal care Study in validates their use in low risk moms,"3, , 3, 3, 3, 5"
4.388467269094728e+17,2014-02-27,This test doesn t prevent concussions but it seems to do a great job of diagnosing them on the field of play,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 4, 4"
4.387780827288781e+17,2014-02-26,Scientists show how math can help health officials stay ahead of the seasonal flu via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6, 6"
4.3874912478848614e+17,2014-02-26,A sign of progress ADHD diagnosis rates are about the same in black kids and white kids,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
4.38684971755393e+17,2014-02-26,The more emphasis schools put on test scores the more students are diagnosed with ADHD explains,"3, , 3, 3, 3, 3, 4"
4.385471733081211e+17,2014-02-26,Obesity in America is holding steady among adults but efforts to slim down our kids seem to be working,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
4.384390543263785e+17,2014-02-25,Meet the actors who help medical students hone their bedside manner Great read by,"3, , 3, 3, 3, 3, 3, 5, 6, 6"
4.384204645209334e+17,2014-02-25,Blood pressure too high Consider going vegetarian Study by in,"3, , 3, 3, 3, 4, 5"
4.384097031783752e+17,2014-02-25,USPSTF part of finalizes its advice against taking vitamins to prevent cancer heart disease,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 5, 4, 4, 6"
4.3837914181011866e+17,2014-02-25,Evidence is mounting that acetaminophen active ingredient in Tylenol may influence brain development in utero,"1, , 1, 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6"
4.3807185668880794e+17,2014-02-24,Taking acetaminophen active ingredient in Tylenol while pregnant may boost ADHD risk in children via,"1, , 1, 2, 6, 1, 2, 6, 2, 2, 3, 3, 3, 3, 3, 3, 4, 5"
4.3803440462852096e+17,2014-02-24,MT Meet the actors who play patients drawing med students into caregiver roles,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 5"
4.3799289294332314e+17,2014-02-24,RT ICYMI Health authorities in CA investigating sporadic polio like illnesses in children,"3, , 3, 3, 4, 4"
4.3760299538857984e+17,2014-02-23,When get in their surfing LATFit they manage to reserve the beach all for themselves gt,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 5"
4.372556249642066e+17,2014-02-22,Hold your horses There s a fitness tracker for Fido gt New LATfit recruits H T CC,"3, , 3, 3, 3, 3, 4"
4.370567070267679e+17,2014-02-22,We ve engineered physical activity out of our daily lives Edward Archer tells,"1, , 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5"
4.3704600091899494e+17,2014-02-22,Alaskans have the best emotional health in the U S and North Dakotans have best physical health says,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 6"
4.370451804795699e+17,2014-02-22,North Dakota The paragon of well being in America explains,"3, , 3, 3, 3, 4, 5"
4.37041636619862e+17,2014-02-22,What do people do all day For many the answer is Almost nothing,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
4.3703861496357274e+17,2014-02-22,Do you have a Fitbit Force Force recalled after complaints about irritations burns gt,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4"
4.370277537798185e+17,2014-02-22,RT Amid Calif s record setting flu season a new threat potentially deadly measles via,"3, , 3, 3, 3, 3, 4, 6, 6, 6"
4.3689940401731174e+17,2014-02-21,An LATFit nominee for BWOPE Best Workout Partner Ever gt mariee her trail running buddy,"3, , 3, 3, 3, 3, 3, 3, 3, 3"
4.3688617571098624e+17,2014-02-21,How did I miss this gt RT Calvin Coolidge exercising like a gentleman via LATFit,"3, , 3, 3, 3, 3, 4, 4"
4.368809010758984e+17,2014-02-21,Who says a desk lunch needs to be boring Not gt Her LATFit HappyDeskLunch,"3, , 3, 3, 4"
4.3667461785217434e+17,2014-02-21,RT This year s flu is hitting 18 to 64 yr olds particularly hard says It s not too late to get a flu shot http,"1, , 1, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 6"
4.3666592748118426e+17,2014-02-21,Do you work out So do scientists They ve made muscle fibers from fishing line that are 100X stronger than yours,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 5"
4.366591625008456e+17,2014-02-21,It s not too late to get your flu shot and if you re between the ages of 18 and 64 you really should,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6"
4.366577824112599e+17,2014-02-21,ICYMI MT L A County to docs Report measles immediately amid rise in cases,"3, , 3, 3, 6"
4.3658066681030656e+17,2014-02-20,RT The anti vaccination movement brings measles home to California your state could be next,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 6"
4.3656474103383654e+17,2014-02-20,Who does a better job sitting still in an MRI scanner humans or these guys,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
4.3632336198856704e+17,2014-02-20,Sedentary behavior leads to disability in the 60 crowd study finds suggests stand up bingo,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 5"
4.362994922128671e+17,2014-02-20,Cancer screening expert tells radiologists to stop acting like politicians and start acting like scientists,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5"
4.3629062280761754e+17,2014-02-20,Thanks for these glutenfree ideas,"3, , 3, 3, 3, 3, 3"
4.362892405369856e+17,2014-02-20,Stop with the instant messages and emails Get up Study says so,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3"
4.362698678563021e+17,2014-02-19,Have you suspected that stress makes your headaches worse Especially migraines New study says you were right,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 4, 6"
4.362237940140851e+17,2014-02-19,About 70 of breast cancer tumors are fueled by estrogen New test suggests Paxil prompts body to make more of it,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 6"
4.361950099275899e+17,2014-02-19,New test from suggests Paxil treatment for depression and hot flashes may promote breast cancer,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 6, 3, 4, 5, 6"
4.3591545616020275e+17,2014-02-18,LATFit done and DONE RT Boom LATFit hiking Runyon Canyon Park la,"3, , 3, 3, 3, 3, 3, 3, 5, 6"
4.359094537546629e+17,2014-02-18,Another reason to appreciate wine Grape vines have rendered harmless a bacterium that used to give people zits,"1, , 1, 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 6"
4.358752124634399e+17,2014-02-18,It s like crash test dummies but with football helmets instead of cars This research could reduce concussion risk,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5"
4.3551324832323174e+17,2014-02-17,Do stress hormones drive volatility in financial markets The effects of cortisol on traders,"3, , 3, 3, 3, 3, 3, 5, 6"
4.344547915034829e+17,2014-02-14,You d have to ask the folks at,"3, , 3, 3"
4.3445148175305114e+17,2014-02-14,Do Americans have more sex on ValentinesDay than on other days of the year You can help researchers find out,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6"
4.344369613787873e+17,2014-02-14,RT Flu deaths in California reach 243,"3, , 3, 3, 4"
4.3439061327059354e+17,2014-02-14,Birds do it Bees do it Sharks spiders and pintail ducks have some unusual ways of doing it too ValentinesDay,"1, , 2, 6, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
4.341764352979968e+17,2014-02-14,Magnesium sulfate is a bust in stroke trial but stroke victims in LA County win anyway,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 6"
4.341359922837258e+17,2014-02-14,Clinical trial did not bear out an experimental stroke treatment but it did improve stroke care for SoCal patients,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 4, 4, 6"
4.340690335170765e+17,2014-02-13,Study of oil spill effects on tuna includes a heart warning for humans says Barbara Block,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 5, 6, 6"
4.3404060637005824e+17,2014-02-13,Computer problems are delaying nursing licenses in Calif Will grads be able to start new jobs Via,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 6"
4.338130796932137e+17,2014-02-13,New Neurology study confirms that moms pass on Alzheimers risk more than dads via,"3, , 3, 3, 3, 4, 4, 5"
4.337521539044065e+17,2014-02-12,If you have 2 parents with Alzheimer s your brain probably has signs of the disease even if you have 0 symptoms,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
4.337420931112919e+17,2014-02-12,Study of breast cancer patients w BRCA1 2 mutations indirectly confirms Angelina Jolie s double mastectomy decision,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 6"
4.337378896678871e+17,2014-02-12,Creating a contest with somebody s life is kind of like the Hunger Games expert on,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
4.337023214498939e+17,2014-02-12,New research in company helps some women with breast cancer make difficult decision about mastectomy,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6"
4.337011937147781e+17,2014-02-12,Agreed,
4.3367852657188045e+17,2014-02-12,The generosity of kidney donors comes at a price explains why,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 4, 6"
4.336704721073029e+17,2014-02-12,From sochi not too long ago people handed cigarettes out on the street Thanks,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
4.334605284142121e+17,2014-02-12,There s growing realization that all is not well with mammography H Gilbert Welch on latest company study,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 4, 4, 5"
4.3344286759676314e+17,2014-02-12,530 years after his death King Richard III donates his DNA to science,"3, , 3, 3, 3, 3, 3, 4, 4, 6"
4.334139369571041e+17,2014-02-12,Why don t mammograms seem to prevent breast cancer deaths Because breast cancer treatment has improved so much,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 6, 3, 4, 6, 6"
4.33403638799958e+17,2014-02-12,Mammograms find more breast cancers but don t necessarily prevent deaths new company study finds via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 6, 6"
4.333747210410025e+17,2014-02-11,Of 5 bills that would make it harder to skip vaccinations 3 passed Of 31 that would make it easier 0 passed,"3, , 3, 3, 4, 4, 4, 4"
4.333710054874358e+17,2014-02-11,If you think YOUR life is stressful be glad you re not a teenager on survey,"3, , 3, 3, 3, 3, 4, 6"
