id,date,tweets,Emotions
5.524531810166456e+17,2015-01-06,2015 BestDiets 1 DASH Diet 2 TLC Diet 3 Diet 4 Mediterranean Diet More,"4, "
5.524521729072824e+17,2015-01-06,RT Steinberg As seen on the DASH diet takes the top spot for the 5th year in a row BestDiets,"3, , 3, 3, 3, 3, 4, 4"
5.524515518021714e+17,2015-01-06,Our 2015 BestDiets are here Check out which diet took home the top honors here,"3, , 3, 3, 3, 3, 3, 3, 4, 4"
5.524481771532452e+17,2015-01-06,RT Tune into at 8 a m to hear discuss our 2015 BestDiets rankings,"3, , 3, 3, 3, 3"
5.522910867489014e+17,2015-01-06,Giving birth without the hospital explores the growing trend of midwifery,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 4, 4"
5.522802151045325e+17,2015-01-06,Tune in to tomorrow at 8 04am EST to see discuss our BestDiets,"3, "
5.522759879130112e+17,2015-01-06,Have you checked your home for these burn hazards,"3, , 3, 3, 3, 4, 6, 3, 3, 3, 4"
5.522609071922995e+17,2015-01-06,BestDiets 2015 is coming tomorrow While you wait check out the winners from last year,"3, , 3, 3, 3, 3, 3, 3, 5, 3, 3, 4, 4"
5.522387241853584e+17,2015-01-05,Did you know poetry may help people with dementia,"3, , 3, 3, 3, 3, 3, 6"
5.521940120994079e+17,2015-01-05,Is this place a night club or a gym explores the growing trend of dance parties at gyms,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4"
5.521671474564301e+17,2015-01-05,Our 2015 BestDiets rankings launch TOMORROW But first a look at last year s winners,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.521378495383634e+17,2015-01-05,RT The U S may not be prepared to handle the growing number of adults with autism,"1, , 1, 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.5211824941737165e+17,2015-01-05,RT 35 contenders one Best Diet Find out which it is tomorrow BestDiets,"1, , 2, 6, 3, 3, 3, 4, 4"
5.521153311422792e+17,2015-01-05,We re 5 days into 2015 how s your resolution going Slipped up shows you how to get back on track,"3, , 3, 3, 3, 3, 3, 3, 3, 5"
5.5192152531062784e+17,2015-01-05,RT Steinberg Unlocking the Inner Poet How Poetry Helps People With Dementia by,"3, , 3, 3, 3, 3"
5.519213545479332e+17,2015-01-05,RT Our 2015 BestDiets rankings launch Tuesday But first a look at last year s winners,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.518708741321769e+17,2015-01-04,We all get nervous sometimes but could your nerves actually be anxiety shows you the difference,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 5, 5, 5, 6, 6, 6"
5.518221038305976e+17,2015-01-04,Having trouble getting up in the morning Follow these tip to go from night owl to early bird,"3, , 3, 3, 3, 3, 5, 6"
5.518216593182884e+17,2015-01-04,Get ready our BestDiets rankings are coming this Tuesday,"3, , 3, 3, 3, 3"
5.5179082345796e+17,2015-01-04,Trying to lose weight Join our USNTechChat on 1 7 at 8pm to see how wearable fitness can help,"3, , 3, 3, 3, 4, 5, 6"
5.51760257555628e+17,2015-01-04,RT Five eating disorder survivors share the pain and triumph of the path to recovery by,"3, , 3, 3, 3, 3, 3, 3, 4, 6"
5.515737912443167e+17,2015-01-04,Looking good can be deadly,"2, , 3, 3, 3, 3, 4, 6"
5.515437919211684e+17,2015-01-04,When dementia strikes creativity may be the best medicine,"3, , 3, 3, 4, 6"
5.5151342247582106e+17,2015-01-03,Weather got you down shows you 5 foods to bust the blues,"3, , 3, 3, 3, 4, 5"
5.51498324621398e+17,2015-01-03,Don t know how to start losing weight Get ready for our BestDiets launch on Tuesday,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5"
5.514863327958794e+17,2015-01-03,Most people try to lose weight Ray wanted to gain Check out his video to see how putting on 80lbs changed his life,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
5.514589837485793e+17,2015-01-03,Psychology is a big part of weight loss and gyms are starting to notice,"3, , 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
5.514239249245921e+17,2015-01-03,When your husband or wife becomes critically ill how do you transition from spouse to caregiver,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 5, 4, 4, 5, 5"
5.513939387547853e+17,2015-01-03,Want to restart your health Just ditch these 5 foods says,"2, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 5"
5.511962895146066e+17,2015-01-03,breaks down the most Googled diets of 2014,"1, , 2, 3, 3, 3, 4, 4"
5.511813242966753e+17,2015-01-03,Instead of a New Years resolution why not a New Years theme,"3, , 3, 3, 3, 3, 3, 3, 4"
5.511661287527056e+17,2015-01-03,Do you know the difference between rheumatoid and osteoarthritis,"3, , 3, 3, 3, 3, 3, 4, 5"
5.511510176736379e+17,2015-01-02,The psychological problems that come with HIV can be just as devastating as the disease itself,"2, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6"
5.511358659769262e+17,2015-01-02,For people with COPD nutrition is everything,"3, , 3, 3, 3, 3, 3, 3, 3, 3"
5.511108232893112e+17,2015-01-02,RT Gaining weight to stay alive 5 eatingdisorder survivors share their stories,"3, , 3, 3, 3, 3, 3, 3, 6"
5.511089413638267e+17,2015-01-02,Don t forget to join us and for our USNTechChat on wearable fitness 1 7 at 8pm,"3, , 3, 3, 3, 3, 4"
5.5107533470017126e+17,2015-01-02,RT They had to gain weight to stay alive 5 eating disorder survivors share their stories,"3, , 3, 3, 3, 3, 3, 3, 3, 6"
5.510560504144528e+17,2015-01-02,Want to lose weight in 2015 Don t know which diet to use Our BestDiets rankings coming on January 6th will answer all your questions,"1, , 3, 4, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4"
5.5105359306817946e+17,2015-01-02,Kimatni dropped 50 pounds all for his kids What s your inspiration BestDiets,"3, , 3, 3, 3, 3, 4, 5"
5.5102245497473024e+17,2015-01-02,Everything we know about preventing cancer might have just gone out the window,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 5, 6"
5.51021660565164e+17,2015-01-02,RT Steinberg Made a resolution to eat healthier or lose weight Check here Tuesday to find out the BestDiets of 2015,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.51021611718312e+17,2015-01-02,RT Healthy fido healthy family,"3, , 3, 3"
5.510215974240993e+17,2015-01-02,RT Forget that New Year s resolution Think theme instead,"3, , 3, 3, 3, 3, 3, 3"
5.507789863943004e+17,2015-01-01,The cold days of winter got you down shows you 5 foods that can improve your mood,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5"
5.507501421447373e+17,2015-01-01,2015 is here and that means it s time to say hello to these food trends courtesy of,"3, , 3, 3, 3, 3, 3, 3, 5, 3, 5, 3, 5, 3, 4, 4, 5, 6, 6"
5.507224156935291e+17,2015-01-01,Is losing weight part of your 2015 resolution Join our USNTechChat on 1 7 at 8pm to see how wearable tech can help,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6"
5.506849071867044e+17,2015-01-01,Party too hard last night Here s how to get rid of your hangover,"2, , 2, 3, 3, 3, 3, 3, 4, 4, 5"
5.506626465599611e+17,2015-01-01,If your resolution is to quit smoking your smartphone can help shows you how,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6"
5.506516820914463e+17,2015-01-01,From everyone at U S News we wish you a happy and a healthy new year,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3"
5.5043411841294746e+17,2014-12-31,Getting the body you want is important and sometimes that means gaining weight,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
5.503976438314066e+17,2014-12-31,Want to lose weight in 2015 Join our Twitter chat on 1 7 at 8 p m to learn how wearable tech can help USNTechChat,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 6"
5.503046808581243e+17,2014-12-31,People love to go nuts on New Years Eve but why,"3, , 3"
5.501095175777444e+17,2014-12-31,Poetry is helping people fight dementia,"1, , 3, 3, 3, 6"
5.500825135329116e+17,2014-12-31,If your spouse is diagnosed with a critical illness here s how you can help,"3, , 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 6"
5.500686682234593e+17,2014-12-30,Mental health can play a large role in weight loss and some gyms have even started hiring psychologists,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
5.500420355045704e+17,2014-12-30,RT In just one week will reveal who topped the Best Diets of 2015 rankings BestDiets,"1, , 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
5.500418413963551e+17,2014-12-30,RT Strapped for a New Year s resolution I got your back 8 Resolutions Health Experts Want You to Make,"2, , 3, 3, 3, 3, 3, 3, 3"
5.500093526908682e+17,2014-12-30,RT Have you tried a dance party fitness class like DAYBREAKER or MorningGloryville Let me know know amiller at,"3, , 3, 3, 3, 3, 3, 4, 4"
5.500028253933404e+17,2014-12-30,Going gray early Here s how to stop it,"3, , 3, 3, 5, 5"
5.49982055854248e+17,2014-12-30,Sure we all get nervous sometimes But how to do you tell nerves from anxiety,"3, , 3, 3, 3, 3, 3, 5, 3, 5, 5, 5, 6, 6, 6"
5.499758114080031e+17,2014-12-30,RT Millions have signed up for health insurance under for the first time Are you one of them Let us know for a,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
5.499512194570813e+17,2014-12-30,RT Are you getting healthinsurance for the first time beginning Jan 1 I d love to interview you for a story Let me,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.486634114378752e+17,2014-12-27,Parents Start Companies to Cure Children,"3, , 3"
5.485255518967767e+17,2014-12-26,RT Faces of the Health Law Read more about Alfred Chavis The Striver who enrolled in an Obamacare plan,"1, , 1, 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 5"
5.484887921021665e+17,2014-12-26,RT Drug Prices generics and M amp A top the agenda for 2015 via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.483366054889021e+17,2014-12-26,Drug Prices M amp A Top the Agenda for 15,"3, , 3, 3, 3, 4"
5.483018519724974e+17,2014-12-26,Why It s So Hard to Fix Medicare Fraud,"3, "
5.483018512972104e+17,2014-12-26,Doctor Sees Benefits and Side Effects of Affordable Care Act,"3, , 3, 3, 3, 3"
5.4795008464285286e+17,2014-12-25,RT One being monitored other CDC workers determined not to be exposed to Ebola CDC says,"1, , 2, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.4792916376446976e+17,2014-12-25,CDC Worker in Atlanta May Have Been Exposed to Ebola Virus,"2, , 3, 5"
5.476108351330345e+17,2014-12-24,FDA to Lift Ban on Blood Donations From Gay Men,
5.476108343612744e+17,2014-12-24,Health Law Sign Ups Near 6 4 Million,"4, "
5.475758494534861e+17,2014-12-24,Lawsuit Battery Recycling Plant Caused Health Problems,"2, , 2, 3"
5.475219001012552e+17,2014-12-23,RT ACA Enrollment On the Upswing,"3, , 3, 3, 3"
5.47475997168513e+17,2014-12-23,RT Gilead s Robin Washington is s 6th ranked CFO GILD,"1, , 3, 3, 4"
5.474139901007012e+17,2014-12-23,RT Special Sale Price Docs Divided Over Discount on AbbVie Hepatitis C Drug via,"3, , 3, 3, 3, 3"
5.4739523567302246e+17,2014-12-23,RT Next up on the obesity front babies This week s column via,"3, , 3, 3, 3, 3, 3, 3, 4"
5.472399830654853e+17,2014-12-23,U S Approves Skin Cancer Treatment,"3, , 3, 3"
5.471321329306419e+17,2014-12-22,RT King v Burwell SCOTUS case on Obamacare insurance subsidies to be argued March 4,"1, , 3, 3, 3, 3, 3, 3, 4, 5"
5.470338092509471e+17,2014-12-22,RT FDA watches CNBC too The backstory on reprimand of Aegerion Pharma CEO,"3, , 3, 3, 3, 3, 6"
5.469041450519306e+17,2014-12-22,New Hepatitis C Drug Gets Helping Hand,"3, , 3, 3, 3"
5.468398723259597e+17,2014-12-22,Uneasy Rider Boomer Deaths in Motorcycle Crashes Jump,"3, , 3, 4, 4"
5.468398716380816e+17,2014-12-22,FDA Oversight in the Internet Age,"3, , 3, 3, 4"
5.461306289958707e+17,2014-12-20,FDA Approves AstraZeneca Ovarian Cancer Drug,"3, , 3, 3"
5.460874742759424e+17,2014-12-19,FDA Backs AbbVie s Hepatitis Treatment,"3, , 3"
5.4608675175714e+17,2014-12-19,RT Updated story with 83k patient price of AbbVie s new HepC treatment Viekira Pak ABBV via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 6, 4"
5.460816100353925e+17,2014-12-19,RT AbbVie plans to charge 83 319 per patient for standard 12 week treatment with new HepC drug Viekira Pak I am told ABBV,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 4, 4, 4"
5.4603878998318285e+17,2014-12-19,RT AbbVie ABBV gets FDA green light to start selling its hepatitis C regimen to be branded Viekira Pak,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5"
5.4600747783448576e+17,2014-12-19,RT Must see WSJ TV Is getting zapped with electrodes just like labor pains,"1, , 3, 3, 3, 3, 3, 3, 3, 4"
5.458097385170657e+17,2014-12-19,Japanese Institute Fails to Reproduce Stem Cell Results,"1, , 3, 3, 3, 3, 5"
5.458097377998316e+17,2014-12-19,Lawsuit Alleges Price Gouging by Maker of Hepatitis Drug,"3, , 3, 3, 3"
5.458097371077796e+17,2014-12-19,Medicare to Cut Payments to Some Doctors Hospitals,"3, "
5.455854100980941e+17,2014-12-18,RT Global life expectancy rose See who are the longest lived it s not US,"3, , 3, 3, 3, 3, 4, 5"
5.4558237608955085e+17,2014-12-18,RT Waiting game AbbVie pins hopes on FDA giving the nod to its hepatitis C treatment via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 6"
5.454179573590999e+17,2014-12-18,Stents Boost Stroke Recovery Study Finds,"3, , 3, 3"
5.454179567341609e+17,2014-12-18,Life Expectancy Increases by Six Years,"3, , 5"
5.453829763730186e+17,2014-12-18,AbbVie Pins Hopes on Hepatitis C Treatment,"3, , 3"
5.452800514331853e+17,2014-12-17,RT kamp Federal Authorities Arrest 14 in Connection With Outbreak Linked Pharmacy via,"3, , 3, 4, 6"
5.452252067686236e+17,2014-12-17,RT Canada s top health agency warns on device used for morcellation Similar to FDA warning in Nov,"1, , 3, 3, 3, 3, 3, 3, 4, 4, 5, 5, 6"
5.44927868615422e+17,2014-12-16,RT The next U S surgeon general Vivek Murthy is 37 years old AP photo,"1, , 3, 3, 3, 3, 3, 4, 4"
5.447007437692682e+17,2014-12-16,Health Site Holds Up Amid Enrollment Surge,"3, , 4"
5.447007430226985e+17,2014-12-16,Tennessee Moves to Expand Medicaid,"3, , 3"
5.4470074201186304e+17,2014-12-16,Pharma Deal s Victor Now Must Execute,"3, , 4, 6"
5.444999222389719e+17,2014-12-15,RT Chef studies at Le Cordon Bleu and then goes to work in a school cafeteria Find out why,"3, , 3, 3, 3, 3, 3, 4, 6"
5.444954604432302e+17,2014-12-15,RT Pharmalot Pharmalittle Good Morning sunshines amp headlines for a new week pharma TEVA NVS,"1, , 3, 3, 3, 3, 3, 6"
5.44363293486248e+17,2014-12-15,UnitedHealthcare Tests a Flat Rate for Cancer Treatment,"2, , 3, 3"
5.443563484989522e+17,2014-12-15,School Cafeterias Try Haute Cuisine,"3, , 4"
5.443181103799542e+17,2014-12-15,China s Coal Addiction Brings Scourge of Black Lung,"3, , 4"
5.435898263021896e+17,2014-12-13,2015 Health Plans It s Crunch Time to Select,"3, "
5.432557891340493e+17,2014-12-12,Medicare Overbilling Probes Run Into Political Pressure,"1, , 2, 6, 2, 3, 3, 3, 4"
5.43238635659604e+17,2014-12-12,Health Insurers Brace for Last Minute Rush,"1, , 2, 6, 3, 3"
5.428597501619241e+17,2014-12-11,FDA Clears New Version of Merck s Gardasil,
5.4285974937339904e+17,2014-12-11,VA Hospital Project Grinds to a Halt,"3, "
5.428597487107031e+17,2014-12-11,Gilead Faces Suit Over Drug s Price,"1, , 2, 6, 3"
5.4284260327256064e+17,2014-12-11,Progesterone Fails to Minimize Brain Trauma in Studies,"3, , 3, 4"
5.428240804043899e+17,2014-12-10,RT I didn t expect Septa whose trains I ride regularly to wade into the drug price debate via GILD,"1, , 2, 6, 2, 3, 3, 3, 3, 3, 3, 3, 5, 3, 5"
5.427377886184325e+17,2014-12-10,RT An early sign that immunotherapy may have promise in breast cancer via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 6"
5.4268721602443264e+17,2014-12-10,RT Pop soda whatever you call it it s the drink of at least some top athletes via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 5"
5.425045465476833e+17,2014-12-10,Organic Foods Boom Stretches Certification System,
5.4250454582624666e+17,2014-12-10,Gruber Apologizes for Health Law Remarks,"3, , 3, 3, 5"
5.425045450251469e+17,2014-12-10,Merck Reaffirms Commitment to Cubist Deal,"3, , 3"
5.424002147540173e+17,2014-12-09,RT Merck sticking with Cubist deal despite patent ruling price criticism via MRK CBST HSP,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4"
5.423194365697802e+17,2014-12-09,RT Pharmalot Pharmalittle Good Morning headlines amp coffee for a soggy day pharma JNJ SYK,"3, , 3, 3, 4, 6"
5.42176168183464e+17,2014-12-09,FDA Advisers Financial Ties Not Disclosed,"4, "
5.421571252296376e+17,2014-12-09,Deaths Expose Ills of India s Health System,"3, , 5"
5.421571241013576e+17,2014-12-09,Merck to Buy Cubist for 8 4 Billion,"3, , 4"
5.421266550748733e+17,2014-12-09,Doctors Dole Out Prescriptions for Exercise,"1, , 3, 5"
5.421266544205537e+17,2014-12-09,Senate Democrats Trying to Confirm Surgeon General Before Year s End,"3, , 3"
5.421266537494651e+17,2014-12-09,New Gene Therapy Shows Promise for Lethal Blood Disease,"3, , 3, 3, 3, 5"
5.421266530700001e+17,2014-12-09,Ebola Czar Ron Klain to Leave Obama Administration,"5, "
5.41818434112086e+17,2014-12-08,Doctors Try Survivors Blood to Treat Ebola,
5.418028942660936e+17,2014-12-08,Leukemia Drug Shows Promise,"3, , 5"
5.4177826771215565e+17,2014-12-08,BlackBerry Plans Medical Tool for Passport Phone,"3, , 3, 4, 4, 4"
5.4177826706621645e+17,2014-12-08,Two Cancer Drugs Shown Effective,"3, , 3, 5"
5.417782663573668e+17,2014-12-08,Leukemia Drug Shows Promise,"3, , 5"
5.410802708965171e+17,2014-12-06,Doctors Try Survivors Blood to Treat Ebola,
5.409707982832517e+17,2014-12-05,RT How physical activity can benefit the aging brain via,"2, , 3, 3, 3, 3, 3, 3, 3, 3"
5.4093601797780685e+17,2014-12-05,RT Must See WSJ TV MD Anderson s James Allison and cancer immunotherapy s super survivors,"3, , 3, 3, 3, 3, 3, 3, 5, 3, 4, 6"
5.407135761182269e+17,2014-12-05,Military Sexual Assault Reports Rise,
5.407135753968189e+17,2014-12-05,Hotline to Help Homeless Vets Falls Short,"3, "
5.407135745411809e+17,2014-12-05,Cancer s Super Survivors,"3, "
5.404025585109729e+17,2014-12-04,Glaxo to Slash Jobs in U S,"1, , 2, 4"
5.403775917737943e+17,2014-12-04,More Cost of Health Care Shifts to Consumers,"3, "
5.403170524397814e+17,2014-12-04,U S Military Ebola Effort Could End by Summer Top General Says,"3, , 3"
5.4031705157155226e+17,2014-12-04,American to Be Flown to Atlanta for Ebola Evaluation,"2, , 3, 3, 3, 3, 3"
5.403170503929651e+17,2014-12-04,Supreme Court Hears Workplace Pregnancy Rights Case,"1, , 2, 6, 3"
5.40279387221164e+17,2014-12-03,RT How more skin in the game is helping to slow U S healthcare spending,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6"
5.402522974908744e+17,2014-12-03,RT Glaxo s North Carolina site to take a big hit in latest layoffs by GSK,"1, , 1, 2, 3, 3, 3, 3, 3, 3, 4"
5.4025221368028365e+17,2014-12-03,RT GlaxoSmithKline to lay off hundreds of U S employees GSK,"1, , 1, 2, 3, 3, 3, 3, 4, 4"
5.401462249142436e+17,2014-12-03,RT The science of the charismatic voice What does it take to sound like a leader,"3, , 3, 3, 3, 3, 3, 3, 3, 3"
5.39990746137256e+17,2014-12-03,Panel Advises FDA to Lift Ban on Gay Men Donating Blood,
5.39990744757334e+17,2014-12-03,Rate Falls for Often Deadly Ailments Acquired in U S Hospitals,"1, , 3, 3"
5.3980794220865536e+17,2014-12-02,RT Hospital acquired ailments are declining Latest HHS data,"1, , 3, 3, 4"
5.398005181773456e+17,2014-12-02,RT Speaking of charisma Scientists discover secrets of the power voice via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 6, 4, 5"
5.398002606135214e+17,2014-12-02,RT Biogen s stock surges on upbeat outlook for Alzheimer s treatment,"3, , 3, 3, 3, 3, 3, 6"
5.397858581621228e+17,2014-12-02,RT Health care and other costs squeezing household budgets But it s not the ACA via,"1, , 2, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4"
5.396075239682908e+17,2014-12-02,New Challenges Emerge Amid Liberia s Gains Against Ebola,"3, , 3, 3"
5.394517458530099e+17,2014-12-01,RT At the Festival of Bad Ad Hoc Hypotheses scientists introduce madness into the scientific method,"1, , 3, 3, 3, 3, 3, 3, 5, 3, 3"
5.394233631823913e+17,2014-12-01,RT Will Google Glass s new Intel brain help it catch on as a work tool in health care via,"3, , 3, 3, 3, 3, 3, 3, 4, 4, 6"
5.394216788966892e+17,2014-12-01,RT Too many dogs a simple solution for sterilization via,"3, , 3, 3, 3, 3"
5.384672442676961e+17,2014-11-28,Vets Seek Help Decades After War,
5.381491980974285e+17,2014-11-28,Health Site Snags Immigrants,"2, , 3"
5.381491970698322e+17,2014-11-28,Gets 222 000 New Sign Ups in First Week,
5.377792804369244e+17,2014-11-27,Ebola Vaccine Appears Safe in Test,
5.377792797239009e+17,2014-11-27,Avanir to Provide More Human Factor Data for Migraine Treatment,"3, , 3, 3, 3, 3"
5.37645980989268e+17,2014-11-26,RT On Twitter Obama Loyalists Counter Schumer on Health Law via,"3, , 3, 3"
5.37420956939989e+17,2014-11-26,Schumer Focus on Health Law Was a Political Mistake,"3, , 3, 3"
5.3742095605917696e+17,2014-11-26,Insurers Listings of In Network Doctors Often Out of Date,"2, , 4, 5, 6, 3"
5.372874452018258e+17,2014-11-25,RT What does Twitter tell us about Ebola That the site is awash in misinformation for one thing via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5"
5.372768664247542e+17,2014-11-25,RT Ask your questions now about risks involved in uterine surgeries and new rules from the FDA,"1, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 5"
5.372767223881523e+17,2014-11-25,RT Big question After initial shock does anyone pay attention to calorie counts by,"2, , 3, 3, 3, 3, 3, 3, 3, 4, 4"
5.372491613732946e+17,2014-11-25,RT Novartis dismisses employee over falsified data was at Vanderbilt,"3, , 3, 3, 3, 3, 4"
5.372472816833659e+17,2014-11-25,RT kamp FDA caps year long debate with black box warning for power morcellator devices Latest here via,"1, , 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 6"
5.372469370499932e+17,2014-11-25,RT Tiger Woods had it wrong Early sports specialization leads to more injuries My column via,"3, , 3, 4"
5.3706303923357696e+17,2014-11-25,Surgical Tool Gets Strongest Warning,
5.3706303847020544e+17,2014-11-25,U S Buys Up Ebola Gear Leaving Little for Africa,"3, "
5.370109362349179e+17,2014-11-24,RT The five things you need to know about the FDA s warning on morcellators,"1, , 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 5, 6"
5.369214087489208e+17,2014-11-24,RT Merck obtains rights to experimental Ebola vaccine developed by NewLink Genetics MRK by,"3, , 3, 3, 3, 3, 3, 3, 3, 6"
5.368881282217656e+17,2014-11-24,RT Is our reliance on computer intelligence for more and more tasks making us dumber via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 5"
5.367164981111767e+17,2014-11-24,Cancer Risk Debate Didn t Halt Surgeries,
5.359081607293911e+17,2014-11-21,House GOP Files Lawsuit Over Health Law,"3, "
5.359081594668974e+17,2014-11-21,Medical Device Sidelined Too Late for Some,"3, , 4"
5.357985823693537e+17,2014-11-21,RT The science behind how we communicate with our eyes via,"3, , 3, 3, 3, 3, 5"
5.3563826047563366e+17,2014-11-21,U S Overstates Health Care Enrollees,"3, , 3"
5.356382596954849e+17,2014-11-21,What Does It Cost to Develop a New Drug Latest Study Says 2 6 Billion,"3, , 3, 4"
5.354915996447867e+17,2014-11-20,RT Sticking Point Sanofi disappoints with projections for its diabetes business pharma SNY diabetes,"2, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 6"
5.3544483877554586e+17,2014-11-20,RT Double mastectomy rates rise among women with early stage breast cancer via,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6"
5.35303921204351e+17,2014-11-20,Cystic Fibrosis Foundation Sells Drug s Rights for 3 3 Billion,"3, , 3, 4, 5"
5.353039202773893e+17,2014-11-20,NIH Proposes Greater Disclosure of Clinical Studies,"3, , 5, 3, 4"
5.351974826751099e+17,2014-11-19,Does My Bacteria Make Me Fat,"3, "
5.347795383086285e+17,2014-11-18,RT Medtronic sales rise as medical device starts planning cuts post Covidien deal MDT COV STJ BSX,"3, , 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 6"
5.347632983535903e+17,2014-11-18,RT ICYMI a Nigerian doctor s tale of surviving Ebola,"3, , 3, 4"
5.347284068697375e+17,2014-11-18,RT Having the right microbes in your gut may make the difference in weight loss via,"1, , 2, 6, 2, 3, 3, 3, 3, 3, 4, 5, 6, 5"
5.347144431257846e+17,2014-11-18,RT FDA delays final rule on allowing generic drug makers to update product labeling pharma FDA,"1, , 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 6"
5.347142080602112e+17,2014-11-18,RT Mudpacks on Ebola Patients How Village Healers Spread the Virus,"3, , 3, 3, 4"
5.347141020491776e+17,2014-11-18,RT Yes there is a happy walk This week s Your Health column via,"1, , 6, 3, 3, 3, 3, 3"
5.345693923825623e+17,2014-11-18,The Calorie Burn Before the Thanksgiving Feast,"3, , 3, 3, 3, 3"
5.344414885374894e+17,2014-11-17,Zetia Shows Modest Benefit in Reducing Heart Attacks,"3, , 3, 3, 5"
5.344183521107026e+17,2014-11-17,Actavis to Buy Allergan for 66 Billion,"3, , 4"
5.3441180675293184e+17,2014-11-17,RT The fastest growing workout day of the year is Thanksgiving Yes,"3, , 3, 3, 3, 3, 3"
5.3435891501080576e+17,2014-11-17,RT Doctor with Ebola dies in Nebraska via,"3, , 3, 4"
5.343453127990559e+17,2014-11-17,RT Genzyme s MS drug Lemtrada gets FDA approval a year after rejection,"1, , 2, 3, 3, 3, 3"
5.34215643583615e+17,2014-11-17,New Ebola Patient in U S in Critical Condition,
5.342156424050401e+17,2014-11-17,So Far Health Care Web Site Users Have Few Problems,"2, "
5.342156414109901e+17,2014-11-17,MS Drug Gets FDA Approval,"3, , 3"
5.342156406937477e+17,2014-11-17,Bristol Myers Drug Shows Promise for Skin Cancer Patients,"3, , 3, 3, 5"
5.341529338021437e+17,2014-11-17,Allergan Actavis Near Deal,
5.341529324725412e+17,2014-11-17,Anticlotting Push Urged for Heart Patients With Stents,"3, , 3, 3"
5.337641338548019e+17,2014-11-15,Novartis Drug Posts Positive Data,"3, , 3, 3"
